feedback_id,source,app_name,feedback_text,rating,created_date,language,platform
FDBK00186,Support Ticket,Grubhub,Please add dark mode to the app. During a busy lunch period. I had to restart the app to continue. This needs attention.,3.0,"Mar 07, 2025",Telugu,Android
FDBK00187,Google Play,Grubhub,I cannot reach a real support agent through the app. While using the latest app version. I had to restart the app to continue. This needs attention.,4.0,08/04/2026,English,Web
FDBK00188,Survey,Uber Eats,My saved address disappeared after the app update. When trying to complete checkout. I had to restart the app to continue. This needs attention.,3.0,2025-02-01,Tamil,Android
FDBK00189,Google Play,DoorDash,The app gave an inaccurate delivery estimate. After returning to the app. I had to restart the app to continue. This needs attention.,1.0,"May 18, 2026",Telugu,Android
FDBK00190,Email,Grubhub,The app is easy to use and checkout is very smooth. While ordering from a saved address. I had to restart the app to continue. This needs attention.,5.0,09/03/2025,Telugu,iOS
FDBK00191,Email,Grubhub,The app crashes whenever I open the orders page. When switching between wi-fi and mobile data. I had to restart the app to continue. This needs attention.,3.0,26-01-2026,Hindi,Android
FDBK00192,Survey,Zomato,The new interface is confusing and navigation takes too many steps. During the evening. I had to restart the app to continue. This needs attention.,3.0,28/04/2025,Hindi,iOS
FDBK00193,Social Media,Swiggy,The app takes too long to load even on a fast connection. After placing a second order. I had to restart the app to continue. This needs attention.,3.0,"Apr 10, 2026",English,Web
FDBK00194,App Store,Uber Eats,I cannot log in after the latest update. When several items are in the cart. I had to restart the app to continue. This needs attention.,2.0,17-11-2025,English,Android
FDBK00195,Google Play,DoorDash,Money was deducted but the order was not confirmed. While checking a previous order. I had to restart the app to continue. This needs attention.,3.0,2025-03-29,English,Android
FDBK00196,Google Play,Uber Eats,The order tracking map stopped updating. After the latest update. I had to try the same action again. This needs attention.,5.0,30-07-2026,English,Web
FDBK00197,Support Ticket,DoorDash,I did not receive the order confirmation notification. On my android phone. I had to try the same action again. This needs attention.,4.0,22-02-2025,English,Android
FDBK00198,Google Play,DoorDash,Search results are not relevant to what I type. On my iphone. I had to try the same action again. This needs attention.,2.0,"Jun 08, 2025",Telugu,iOS
FDBK00199,App Store,Uber Eats,Items disappear from my cart before checkout. When using mobile data. I had to try the same action again. This needs attention.,4.0,28-04-2025,Telugu,Android
FDBK00200,Support Ticket,DoorDash,Please add dark mode to the app. After reopening the app. I had to try the same action again. This needs attention.,2.0,2025-10-01,English,iOS
FDBK00201,App Store,Grubhub,I cannot reach a real support agent through the app. During a busy lunch period. I had to try the same action again. This needs attention.,,07/01/2025,Tamil,Web
FDBK00202,Social Media,Swiggy,My saved address disappeared after the app update. While using the latest app version. I had to try the same action again. This needs attention.,5.0,13/03/2025,English,Android
FDBK00203,Support Ticket,Zomato,The app gave an inaccurate delivery estimate. When trying to complete checkout. I had to try the same action again. This needs attention.,3.0,"Jan 21, 2026",English,iOS
FDBK00204,App Store,Zomato,The app is easy to use and checkout is very smooth. After returning to the app. I had to try the same action again. This needs attention.,4.0,2025-11-29,Telugu,Android
FDBK00205,Social Media,Uber Eats,The app crashes whenever I open the orders page. While ordering from a saved address. I had to try the same action again. This needs attention.,3.0,25-03-2025,Hindi,Web
FDBK00206,Email,Swiggy,The new interface is confusing and navigation takes too many steps. When switching between wi-fi and mobile data. I had to try the same action again. This needs attention.,2.0,01-03-2026,English,Web
FDBK00207,Social Media,Grubhub,The app takes too long to load even on a fast connection. During the evening. I had to try the same action again. This needs attention.,5.0,24-04-2025,Hindi,iOS
FDBK00208,Email,Swiggy,I cannot log in after the latest update. After placing a second order. I had to try the same action again. This needs attention.,3.0,16/02/2025,English,Android
FDBK00209,App Store,DoorDash,Money was deducted but the order was not confirmed. When several items are in the cart. I had to try the same action again. This needs attention.,,05/11/2025,English,iOS
FDBK00210,Social Media,Uber Eats,The order tracking map stopped updating. While checking a previous order. I had to try the same action again. This needs attention.,3.0,2025-05-03,English,Android
FDBK00211,Email,DoorDash,I did not receive the order confirmation notification. After the latest update. The problem made the order process difficult. This needs attention.,4.0,25/01/2026,English,Web
FDBK00212,Survey,Swiggy,Search results are not relevant to what I type. On my android phone. The problem made the order process difficult. This needs attention.,1.0,"Feb 13, 2025",English,Web
FDBK00213,Google Play,Uber Eats,Items disappear from my cart before checkout. On my iphone. The problem made the order process difficult. This needs attention.,2.0,"Feb 19, 2026",English,iOS
FDBK00214,Social Media,DoorDash,Please add dark mode to the app. When using mobile data. The problem made the order process difficult. This needs attention.,,"Jun 25, 2025",English,Web
FDBK00215,Email,Uber Eats,I cannot reach a real support agent through the app. After reopening the app. The problem made the order process difficult. This needs attention.,3.0,19/04/2025,Telugu,Android
FDBK00216,Support Ticket,Zomato,My saved address disappeared after the app update. During a busy lunch period. The problem made the order process difficult. This needs attention.,5.0,10-02-2026,English,Android
FDBK00217,Email,Zomato,The app gave an inaccurate delivery estimate. While using the latest app version. The problem made the order process difficult. This needs attention.,4.0,2025-03-20,English,iOS
FDBK00218,App Store,DoorDash,The app is easy to use and checkout is very smooth. When trying to complete checkout. The problem made the order process difficult. This needs attention.,4.0,01/06/2025,English,Android
FDBK00219,Social Media,Uber Eats,The app crashes whenever I open the orders page. After returning to the app. The problem made the order process difficult. This needs attention.,2.0,2025-06-06,Hindi,Web
FDBK00220,Social Media,DoorDash,The new interface is confusing and navigation takes too many steps. While ordering from a saved address. The problem made the order process difficult. This needs attention.,,02-08-2026,English,Web
FDBK00221,Social Media,DoorDash,The app takes too long to load even on a fast connection. When switching between wi-fi and mobile data. The problem made the order process difficult. This needs attention.,3.0,"Mar 11, 2025",English,Android
FDBK00222,Survey,Uber Eats,I cannot log in after the latest update. During the evening. The problem made the order process difficult. This needs attention.,2.0,2025-12-27,English,Android
FDBK00223,Social Media,Swiggy,Money was deducted but the order was not confirmed. After placing a second order. The problem made the order process difficult. This needs attention.,1.0,13-01-2026,Telugu,Web
FDBK00224,Email,Zomato,The order tracking map stopped updating. When several items are in the cart. The problem made the order process difficult. This needs attention.,3.0,2026-04-19,English,Web
FDBK00225,Survey,Swiggy,I did not receive the order confirmation notification. While checking a previous order. The problem made the order process difficult. This needs attention.,1.0,29/05/2026,English,Android
FDBK00226,App Store,Uber Eats,Search results are not relevant to what I type. After the latest update. The issue is still happening. This needs attention.,1.0,01/06/2026,Hindi,Android
FDBK00227,Survey,Uber Eats,Items disappear from my cart before checkout. On my android phone. The issue is still happening. This needs attention.,2.0,08-01-2026,English,Android
FDBK00228,Google Play,Grubhub,Please add dark mode to the app. On my iphone. The issue is still happening. This needs attention.,2.0,2025-12-09,Tamil,Web
FDBK00229,Social Media,Grubhub,I cannot reach a real support agent through the app. When using mobile data. The issue is still happening. This needs attention.,5.0,18-10-2025,English,iOS
FDBK00230,Support Ticket,Uber Eats,My saved address disappeared after the app update. After reopening the app. The issue is still happening. This needs attention.,2.0,25/03/2025,English,Android
FDBK00231,Support Ticket,Zomato,The app gave an inaccurate delivery estimate. During a busy lunch period. The issue is still happening. This needs attention.,5.0,"Nov 14, 2025",Tamil,Android
FDBK00232,Support Ticket,DoorDash,The app is easy to use and checkout is very smooth. While using the latest app version. The issue is still happening. This needs attention.,4.0,10-03-2026,English,Android
FDBK00233,App Store,Zomato,The app crashes whenever I open the orders page. When trying to complete checkout. The issue is still happening. This needs attention.,2.0,"Dec 16, 2025",English,Android
FDBK00234,Email,Grubhub,The new interface is confusing and navigation takes too many steps. After returning to the app. The issue is still happening. This needs attention.,4.0,2025-10-30,English,iOS
FDBK00235,App Store,Zomato,The app takes too long to load even on a fast connection. While ordering from a saved address. The issue is still happening. This needs attention.,2.0,"May 15, 2025",Tamil,Android
FDBK00236,Support Ticket,Zomato,I cannot log in after the latest update. When switching between wi-fi and mobile data. The issue is still happening. This needs attention.,3.0,2026-03-25,Hindi,iOS
FDBK00237,App Store,DoorDash,Money was deducted but the order was not confirmed. During the evening. The issue is still happening. This needs attention.,4.0,05/04/2026,Hindi,Android
FDBK00238,Support Ticket,Uber Eats,The order tracking map stopped updating. After placing a second order. The issue is still happening. This needs attention.,3.0,"Jan 12, 2026",Telugu,Web
