feedback_id,source,app_name,feedback_text,rating,created_date,language,platform,feedback_length,feedback_word_count,has_question,has_exclamation,is_feature_request,issue_type,primary_issue_type,has_rating,has_feedback_text
FDBK00261,Survey,DoorDash,The app crashes whenever I open the orders page. During a busy lunch period. I expected the app to handle this more smoothly. This needs attention.,5.0,2025-07-11,Telugu,iOS,147,26,0,0,0,app_crash,app_crash,1,1
FDBK00262,Survey,Grubhub,The new interface is confusing and navigation takes too many steps. While using the latest app version. I expected the app to handle this more smoothly. This needs attention.,1.0,2025-03-26,English,iOS,174,29,0,0,0,ui_ux,ui_ux,1,1
FDBK00263,Support Ticket,DoorDash,The app takes too long to load even on a fast connection. When trying to complete checkout. I expected the app to handle this more smoothly. This needs attention.,1.0,2025-11-25,English,Web,162,29,0,0,0,performance|cart_checkout,performance,1,1
FDBK00264,Survey,DoorDash,I cannot log in after the latest update. After returning to the app. I expected the app to handle this more smoothly. This needs attention.,5.0,2026-03-13,Hindi,Android,139,25,0,0,0,login_auth,login_auth,1,1
FDBK00265,Social Media,Swiggy,Money was deducted but the order was not confirmed. While ordering from a saved address. I expected the app to handle this more smoothly. This needs attention.,2.0,2025-12-28,English,Web,159,27,0,0,0,payment|account,payment,1,1
FDBK00266,App Store,Grubhub,The order tracking map stopped updating. When switching between wi-fi and mobile data. I expected the app to handle this more smoothly. This needs attention.,1.0,2026-08-01,Tamil,Web,157,25,0,0,0,order_tracking,order_tracking,1,1
FDBK00267,App Store,DoorDash,I did not receive the order confirmation notification. During the evening. I expected the app to handle this more smoothly. This needs attention.,1.0,2025-05-02,English,Web,145,23,0,0,0,notifications,notifications,1,1
FDBK00268,App Store,Uber Eats,Search results are not relevant to what I type. After placing a second order. I expected the app to handle this more smoothly. This needs attention.,4.0,2026-08-04,English,iOS,148,26,0,0,0,search,search,1,1
FDBK00269,App Store,Grubhub,Items disappear from my cart before checkout. When several items are in the cart. I expected the app to handle this more smoothly. This needs attention.,4.0,2026-03-31,English,Web,152,26,0,0,0,cart_checkout,cart_checkout,1,1
FDBK00270,Google Play,Swiggy,Please add dark mode to the app. While checking a previous order. I expected the app to handle this more smoothly. This needs attention.,2.0,2025-11-18,Tamil,Android,136,24,0,0,1,feature_request,feature_request,1,1
FDBK00271,Google Play,DoorDash,I cannot reach a real support agent through the app. After the latest update. The problem started recently. This needs attention.,4.0,2026-05-27,English,Web,129,21,0,0,0,customer_support,customer_support,1,1
FDBK00272,Survey,Zomato,My saved address disappeared after the app update. On my android phone. The problem started recently. This needs attention.,5.0,2025-08-08,English,Android,123,19,0,0,0,account,account,1,1
FDBK00273,Social Media,Uber Eats,The app gave an inaccurate delivery estimate. On my iphone. The problem started recently. This needs attention.,2.0,2025-03-17,English,iOS,111,17,0,0,0,general_product_feedback,general_product_feedback,1,1
FDBK00274,Email,DoorDash,The app is easy to use and checkout is very smooth. When using mobile data. The problem started recently. This needs attention.,5.0,2025-12-22,English,Android,127,22,0,0,0,cart_checkout,cart_checkout,1,1
FDBK00275,App Store,Swiggy,The app crashes whenever I open the orders page. After reopening the app. The problem started recently. This needs attention.,4.0,2025-06-28,English,Android,125,20,0,0,0,app_crash,app_crash,1,1
FDBK00276,Support Ticket,Grubhub,The new interface is confusing and navigation takes too many steps. During a busy lunch period. The problem started recently. This needs attention.,1.0,2025-08-31,Telugu,iOS,147,23,0,0,0,ui_ux,ui_ux,1,1
FDBK00277,Google Play,Swiggy,The app takes too long to load even on a fast connection. While using the latest app version. The problem started recently. This needs attention.,4.0,2026-04-24,English,Web,145,25,0,0,0,performance,performance,1,1
FDBK00278,Survey,Grubhub,I cannot log in after the latest update. When trying to complete checkout. The problem started recently. This needs attention.,,2026-05-06,English,Android,126,20,0,0,0,login_auth|cart_checkout,login_auth,0,1
FDBK00279,Survey,Grubhub,Money was deducted but the order was not confirmed. After returning to the app. The problem started recently. This needs attention.,3.0,2025-11-21,English,Android,131,21,0,0,0,payment,payment,1,1
FDBK00280,App Store,Uber Eats,The order tracking map stopped updating. While ordering from a saved address. The problem started recently. This needs attention.,,2026-07-19,Telugu,Android,129,19,0,0,0,order_tracking|account,order_tracking,0,1
FDBK00281,App Store,Zomato,I did not receive the order confirmation notification. When switching between wi-fi and mobile data. The problem started recently. This needs attention.,2.0,2025-08-05,English,Android,152,22,0,0,0,notifications,notifications,1,1
FDBK00282,Google Play,DoorDash,Search results are not relevant to what I type. During the evening. The problem started recently. This needs attention.,,2025-12-21,English,iOS,119,19,0,0,0,search,search,0,1
FDBK00283,Email,Swiggy,Items disappear from my cart before checkout. After placing a second order. The problem started recently. This needs attention.,4.0,2025-09-05,Telugu,Android,127,19,0,0,0,cart_checkout,cart_checkout,1,1
FDBK00284,Email,Grubhub,Please add dark mode to the app. When several items are in the cart. The problem started recently. This needs attention.,5.0,2025-07-06,English,Android,120,21,0,0,1,cart_checkout|feature_request,cart_checkout,1,1
FDBK00285,Social Media,Grubhub,I cannot reach a real support agent through the app. While checking a previous order. The problem started recently. This needs attention.,1.0,2025-01-30,English,Android,137,22,0,0,0,customer_support,customer_support,1,1
FDBK00286,Social Media,Grubhub,My saved address disappeared after the app update. After the latest update. I could not complete the task without retrying. This needs attention.,3.0,2026-03-03,English,iOS,145,23,0,0,0,account,account,1,1
FDBK00287,Social Media,Uber Eats,The app gave an inaccurate delivery estimate. On my android phone. I could not complete the task without retrying. This needs attention.,,2026-10-05,English,Web,136,22,0,0,0,general_product_feedback,general_product_feedback,0,1
FDBK00288,Survey,Uber Eats,The app is easy to use and checkout is very smooth. On my iphone. I could not complete the task without retrying. This needs attention.,4.0,2025-03-16,Hindi,Web,135,25,0,0,0,cart_checkout,cart_checkout,1,1
FDBK00289,App Store,DoorDash,The app crashes whenever I open the orders page. When using mobile data. I could not complete the task without retrying. This needs attention.,4.0,2025-07-28,Tamil,iOS,142,24,0,0,0,app_crash,app_crash,1,1
FDBK00290,Support Ticket,Grubhub,The new interface is confusing and navigation takes too many steps. After reopening the app. I could not complete the task without retrying. This needs attention.,2.0,2025-12-20,Telugu,Android,162,26,0,0,0,ui_ux,ui_ux,1,1
FDBK00291,Google Play,DoorDash,The app takes too long to load even on a fast connection. During a busy lunch period. I could not complete the task without retrying. This needs attention.,3.0,2025-11-23,Hindi,Android,155,28,0,0,0,performance,performance,1,1
FDBK00292,Support Ticket,Uber Eats,I cannot log in after the latest update. While using the latest app version. I could not complete the task without retrying. This needs attention.,1.0,2025-05-25,Telugu,Web,146,25,0,0,0,login_auth,login_auth,1,1
FDBK00293,Support Ticket,Grubhub,Money was deducted but the order was not confirmed. When trying to complete checkout. I could not complete the task without retrying. This needs attention.,,2025-12-09,Tamil,iOS,155,25,0,0,0,payment|cart_checkout,payment,0,1
FDBK00294,Email,Uber Eats,The order tracking map stopped updating. After returning to the app. I could not complete the task without retrying. This needs attention.,3.0,2025-07-14,Hindi,iOS,138,22,0,0,0,order_tracking,order_tracking,1,1
FDBK00295,Survey,Grubhub,I did not receive the order confirmation notification. While ordering from a saved address. I could not complete the task without retrying. This needs attention.,1.0,2026-05-25,Hindi,Android,161,25,0,0,0,notifications|account,notifications,1,1
FDBK00296,Google Play,DoorDash,Search results are not relevant to what I type. When switching between wi-fi and mobile data. I could not complete the task without retrying. This needs attention.,1.0,2025-09-08,Hindi,Web,163,27,0,0,0,search,search,1,1
FDBK00297,Google Play,Uber Eats,Items disappear from my cart before checkout. During the evening. I could not complete the task without retrying. This needs attention.,,2025-10-20,English,iOS,135,21,0,0,0,cart_checkout,cart_checkout,0,1
FDBK00298,Google Play,Uber Eats,Please add dark mode to the app. After placing a second order. I could not complete the task without retrying. This needs attention.,2.0,2026-01-10,English,Android,132,23,0,0,1,feature_request,feature_request,1,1
FDBK00299,Survey,Grubhub,I cannot reach a real support agent through the app. When several items are in the cart. I could not complete the task without retrying. This needs attention.,1.0,2026-07-01,Hindi,iOS,158,28,0,0,0,cart_checkout|customer_support,cart_checkout,1,1
FDBK00300,Survey,DoorDash,My saved address disappeared after the app update. While checking a previous order. I could not complete the task without retrying. This needs attention.,1.0,2025-02-05,English,iOS,153,24,0,0,0,account,account,1,1
FDBK00301,Email,Uber Eats,The app gave an inaccurate delivery estimate. After the latest update. It happened more than once. It is making the app difficult to use.,4.0,2025-05-28,Telugu,Android,137,24,0,0,0,general_product_feedback,general_product_feedback,1,1
FDBK00302,Social Media,DoorDash,The app is easy to use and checkout is very smooth. On my android phone. It happened more than once. It is making the app difficult to use.,4.0,2025-02-16,Hindi,Web,139,28,0,0,0,cart_checkout,cart_checkout,1,1
FDBK00303,Email,DoorDash,The app crashes whenever I open the orders page. On my iphone. It happened more than once. It is making the app difficult to use.,2.0,2025-02-06,English,Web,129,25,0,0,0,app_crash,app_crash,1,1
FDBK00304,Email,Grubhub,The new interface is confusing and navigation takes too many steps. When using mobile data. It happened more than once. It is making the app difficult to use.,4.0,2025-03-11,Hindi,iOS,158,28,0,0,0,ui_ux,ui_ux,1,1
FDBK00305,Support Ticket,Swiggy,The app takes too long to load even on a fast connection. After reopening the app. It happened more than once. It is making the app difficult to use.,2.0,2026-05-02,Hindi,iOS,149,29,0,0,0,performance,performance,1,1
FDBK00306,Social Media,Grubhub,I cannot log in after the latest update. During a busy lunch period. It happened more than once. It is making the app difficult to use.,2.0,2025-01-28,Telugu,Android,135,26,0,0,0,login_auth,login_auth,1,1
FDBK00307,Email,Grubhub,Money was deducted but the order was not confirmed. While using the latest app version. It happened more than once. It is making the app difficult to use.,2.0,2025-02-22,Hindi,Android,154,28,0,0,0,payment,payment,1,1
FDBK00308,Social Media,Swiggy,The order tracking map stopped updating. When trying to complete checkout. It happened more than once. It is making the app difficult to use.,4.0,2025-09-06,English,Android,141,24,0,0,0,order_tracking|cart_checkout,order_tracking,1,1
